NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-01-01;2021-01-07;Si;;;1814.1843;1008.5106;711;26445.3900;12497;6147;4.8116;132;6;99;430;281;454;237;9832;4529;15154;0
CATALUNYA;GLOBAL;2021-01-01;2021-01-07;No;606.439;1.26655;478.8098;250.7842;19405;2166.4886;93182;74455;11.6345;1439;237;254;7241;12164;6504;11560;84346;70917;22987;0
CATALUNYA;GLOBAL;2020-12-31;2021-01-06;No;619.492;1.38045;448.7622;233.6215;18077;2096.8687;90515;71735;11.5323;1390;234;245;6793;11284;6547;10782;81908;68357;13253;0
CATALUNYA;GLOBAL;2020-12-31;2021-01-06;--;;;0.0000;0.0000;359;0.0000;4249;148;5.0505;76;13;7;215;144;192;23;4118;139;262;0
CATALUNYA;GLOBAL;2020-12-31;2021-01-06;Si;;;1587.2340;865.2482;610;23442.5531;10556;5971;4.4173;132;5;97;391;219;381;183;8330;4438;10793;0
CATALUNYA;GLOBAL;2020-12-30;2021-01-05;--;;;0.0000;0.0000;408;0.0000;4742;182;5.0357;78;10;7;242;166;210;30;4594;172;221;0
CATALUNYA;GLOBAL;2020-12-30;2021-01-05;Si;;;1696.4539;964.5390;680;28344.6808;12805;7178;4.1316;134;7;96;437;243;424;210;10081;5264;11261;0
CATALUNYA;GLOBAL;2020-12-30;2021-01-05;No;683.046;1.47332;463.6115;261.9373;20268;2502.8147;107159;86502;11.0441;1412;222;256;7620;12648;7506;12301;96903;82441;12249;0
CATALUNYA;GLOBAL;2020-12-29;2021-01-04;No;658.138;1.5004;438.6429;252.6322;19548;2462.0146;104251;86253;10.6499;1385;214;257;7195;12353;6889;11872;94121;82041;4331;0
CATALUNYA;GLOBAL;2020-12-29;2021-01-04;--;;;0.0000;0.0000;419;0.0000;4480;180;5.4691;81;8;7;250;169;216;30;4333;165;57;0
CATALUNYA;GLOBAL;2020-12-29;2021-01-04;Si;;;1670.9219;887.9432;626;27822.6950;11879;7736;3.8276;136;7;85;416;210;394;176;9336;5556;6397;0
CATALUNYA;GLOBAL;2020-12-28;2021-01-03;No;627.383;1.5101;415.4578;242.4225;18758;2428.2321;103712;84178;10.3041;1381;198;256;6957;11801;6751;11183;93865;80182;2577;0
CATALUNYA;GLOBAL;2020-12-28;2021-01-03;--;;;0.0000;0.0000;381;0.0000;4410;189;5.3246;73;9;7;232;149;206;31;4274;177;25;0
CATALUNYA;GLOBAL;2020-12-28;2021-01-03;Si;;;1646.8085;927.6595;654;28200.0000;11585;8296;3.8219;147;8;90;434;220;402;179;9106;6096;5069;0
CATALUNYA;GLOBAL;2020-12-27;2021-01-02;--;;;0.0000;0.0000;371;0.0000;4509;199;5.2019;69;9;7;228;143;205;32;4370;186;26;0
CATALUNYA;GLOBAL;2020-12-27;2021-01-02;Si;;;1612.7659;878.0141;619;28221.2765;11424;8472;3.6842;138;9;96;402;217;386;175;8980;6247;5627;0
CATALUNYA;GLOBAL;2020-12-27;2021-01-02;No;616.009;1.51184;407.4581;238.5454;18458;2419.7800;103620;83616;10.1441;1353;189;241;6842;11616;6618;10970;93772;79609;2819;0
CATALUNYA;GLOBAL;2020-12-26;2021-01-01;No;598.985;1.49586;400.4276;231.0885;17881;2374.4825;101883;81848;10.0028;1306;182;226;6678;11203;6434;10576;92177;77876;2136;0
CATALUNYA;GLOBAL;2020-12-26;2021-01-01;--;;;0.0000;0.0000;353;0.0000;4117;204;5.4145;68;9;4;217;136;193;33;3983;191;26;0
CATALUNYA;GLOBAL;2020-12-26;2021-01-01;Si;;;1537.5886;851.0638;600;27757.4468;11057;8512;3.6792;139;13;92;398;202;390;155;8561;6252;4296;0
CATALUNYA;GLOBAL;2020-12-25;2020-12-31;--;;;0.0000;0.0000;363;0.0000;4101;205;5.5516;70;10;1;226;137;199;32;3969;192;26;0
CATALUNYA;GLOBAL;2020-12-25;2020-12-31;Si;;;1577.3049;805.6737;568;27716.3120;10802;8738;3.5610;141;14;95;385;183;379;145;8364;6351;4294;0
CATALUNYA;GLOBAL;2020-12-25;2020-12-31;No;547.228;1.32103;414.2430;228.0255;17644;2372.1304;101816;81733;9.9164;1266;186;214;6639;11005;6418;10432;92152;77768;2134;0
CATALUNYA;GLOBAL;2020-12-24;2020-12-30;No;460.828;1.15817;397.8945;215.1406;16647;2407.6834;104261;82039;9.0683;1243;174;198;6195;10452;5845;9830;94693;78162;1274;0
CATALUNYA;GLOBAL;2020-12-24;2020-12-30;--;;;0.0000;0.0000;360;0.0000;3956;211;5.7391;56;8;0;229;131;200;31;3829;196;20;0
CATALUNYA;GLOBAL;2020-12-24;2020-12-30;Si;;;1553.1914;721.9858;509;35114.8936;10069;14687;2.5261;134;14;96;346;163;348;119;7863;10624;2574;0
CATALUNYA;GLOBAL;2020-12-23;2020-12-29;No;400.271;1.06115;377.2037;201.6741;15605;2454.1570;108170;81726;8.2511;1208;182;195;5952;9653;5576;9001;98727;77941;359;0
CATALUNYA;GLOBAL;2020-12-23;2020-12-29;--;;;0.0000;0.0000;338;0.0000;4256;223;5.2985;50;8;1;228;110;204;25;4120;202;3;0
CATALUNYA;GLOBAL;2020-12-23;2020-12-29;Si;;;1581.5602;731.9148;516;43035.4609;8891;21449;2.1371;146;13;101;352;164;364;121;6995;15699;897;0
CATALUNYA;GLOBAL;2020-12-22;2020-12-28;--;;;0.0000;0.0000;318;0.0000;4867;231;4.6620;44;9;3;224;94;206;25;4744;211;1;0
CATALUNYA;GLOBAL;2020-12-22;2020-12-28;Si;;;1699.2907;782.9787;552;55014.1843;9526;29259;1.8221;144;12;111;379;173;397;136;7545;21707;559;0
CATALUNYA;GLOBAL;2020-12-22;2020-12-28;No;368.938;1.03813;355.3885;186.0106;14393;2501.0183;112413;81109;7.4598;1169;188;180;5667;8726;5389;8108;103323;77606;248;0
CATALUNYA;GLOBAL;2020-12-21;2020-12-27;No;348.339;1.03385;336.9335;173.0352;13389;2535.8477;115414;80803;6.8782;1087;178;162;5442;7947;5193;7471;106669;77449;245;0
CATALUNYA;GLOBAL;2020-12-21;2020-12-27;--;;;0.0000;0.0000;313;0.0000;5170;230;4.2420;44;7;3;226;87;206;17;5047;210;1;0
CATALUNYA;GLOBAL;2020-12-21;2020-12-27;Si;;;1617.0212;719.1489;507;60431.2056;8831;33773;1.5854;148;11;115;330;177;355;155;7082;25086;559;0
CATALUNYA;GLOBAL;2020-12-20;2020-12-26;--;;;0.0000;0.0000;322;0.0000;5190;222;4.3041;42;4;3;233;89;211;16;5071;203;0;0
CATALUNYA;GLOBAL;2020-12-20;2020-12-26;Si;;;1626.9503;734.7517;518;60156.0283;8883;33527;1.5854;147;10;107;330;188;354;153;7113;24867;0;0
CATALUNYA;GLOBAL;2020-12-20;2020-12-26;No;355.942;1.07497;331.1178;168.9126;13070;2566.5931;117925;80671;6.6948;1067;171;169;5340;7730;5150;7336;109134;77368;0;0
CATALUNYA;GLOBAL;2020-12-19;2020-12-25;No;374.076;1.14154;327.6930;169.3391;13103;2660.0056;122595;83229;6.5097;1063;170;170;5378;7725;5225;7373;113610;79917;0;0
CATALUNYA;GLOBAL;2020-12-19;2020-12-25;--;;;0.0000;0.0000;339;0.0000;5876;223;4.0624;37;6;3;249;90;228;14;5753;204;0;0
CATALUNYA;GLOBAL;2020-12-19;2020-12-25;Si;;;1622.6950;686.5248;484;58929.0780;8418;33127;1.5030;140;5;104;308;176;331;142;6881;24590;0;0
CATALUNYA;GLOBAL;2020-12-18;2020-12-24;No;412.317;1.2152;339.2985;186.2174;14409;3156.0943;140934;103276;6.1058;1099;170;176;5883;8526;5848;8208;130922;99285;0;0
CATALUNYA;GLOBAL;2020-12-18;2020-12-24;--;;;0.0000;0.0000;364;0.0000;6739;273;3.6940;41;7;3;254;110;235;18;6602;247;0;0
CATALUNYA;GLOBAL;2020-12-18;2020-12-24;Si;;;1703.5460;771.6312;544;60843.9716;9833;33062;1.5938;132;4;102;367;177;379;141;8034;24592;0;0
CATALUNYA;GLOBAL;2020-12-17;2020-12-23;--;;;0.0000;0.0000;356;0.0000;7108;280;3.5413;57;9;3;255;101;236;20;6977;252;0;0
CATALUNYA;GLOBAL;2020-12-17;2020-12-23;Si;;;1777.3049;831.2056;586;52638.2978;10849;26261;2.0378;135;4;100;402;184;428;155;8844;19765;0;0
CATALUNYA;GLOBAL;2020-12-17;2020-12-23;No;404.807;1.21869;332.1646;182.7539;14141;3230.8708;141861;108135;5.7939;1080;172;175;5770;8371;5696;7977;131931;104059;0;0
CATALUNYA;GLOBAL;2020-12-16;2020-12-22;No;390.712;1.20794;323.4541;175.5295;13582;3211.9247;137963;110567;5.5713;1057;159;165;5451;8131;5374;7714;128481;106437;0;0
CATALUNYA;GLOBAL;2020-12-16;2020-12-22;--;;;0.0000;0.0000;348;0.0000;7101;273;3.3666;61;9;3;245;103;226;17;6970;248;0;0
CATALUNYA;GLOBAL;2020-12-16;2020-12-22;Si;;;1754.6099;849.6453;599;41180.1418;10768;18264;2.5385;131;3;93;443;156;445;130;8778;13873;0;0
CATALUNYA;GLOBAL;2020-12-15;2020-12-21;--;;;0.0000;0.0000;325;0.0000;6497;277;3.1873;57;10;2;212;113;195;16;6364;256;0;0
CATALUNYA;GLOBAL;2020-12-15;2020-12-21;Si;;;1625.5319;916.3120;646;27204.2553;10240;8939;3.9742;126;4;87;496;150;493;116;8420;6904;0;0
CATALUNYA;GLOBAL;2020-12-15;2020-12-21;No;368.341;1.24568;295.6940;169.3778;13106;3225.0681;136993;112554;5.3327;1030;158;163;5285;7821;5162;7418;127493;108409;0;0
CATALUNYA;GLOBAL;2020-12-14;2020-12-20;No;357.167;1.28902;277.0839;163.8982;12682;3216.9132;135444;113472;5.1687;1038;157;160;5146;7536;5041;7128;125888;109550;0;0
CATALUNYA;GLOBAL;2020-12-14;2020-12-20;--;;;0.0000;0.0000;315;0.0000;6215;271;3.1561;57;12;2;199;116;182;18;6084;253;0;0
CATALUNYA;GLOBAL;2020-12-14;2020-12-20;Si;;;1668.0851;897.8723;633;17513.4751;9951;2396;5.8354;117;4;83;515;118;512;80;8138;2007;0;0
CATALUNYA;GLOBAL;2020-12-13;2020-12-19;Si;;;1634.0425;892.1985;629;17143.2624;9850;2236;6.0886;116;4;85;516;113;521;85;8053;1900;0;0
CATALUNYA;GLOBAL;2020-12-13;2020-12-19;No;374.803;1.37983;271.6301;162.2052;12551;3171.6803;132414;113002;5.2063;992;150;153;5077;7474;4975;7106;122965;109082;0;0
CATALUNYA;GLOBAL;2020-12-13;2020-12-19;--;;;0.0000;0.0000;317;0.0000;6068;270;3.1008;56;12;2;192;125;173;19;5939;253;0;0
CATALUNYA;GLOBAL;2020-12-12;2020-12-18;--;;;0.0000;0.0000;311;0.0000;5615;274;3.1386;59;10;2;181;130;162;18;5479;256;0;0
CATALUNYA;GLOBAL;2020-12-12;2020-12-18;Si;;;1634.0425;936.1702;660;17367.3758;10081;2163;6.2193;123;4;85;534;126;539;94;8315;1863;0;0
CATALUNYA;GLOBAL;2020-12-12;2020-12-18;No;383.274;1.45191;263.9792;158.3539;12253;3197.5923;132559;114862;5.0524;969;152;150;4966;7287;4867;6958;123152;110896;0;0
CATALUNYA;GLOBAL;2020-12-11;2020-12-17;No;391.245;1.56161;250.5386;153.0811;11845;3160.5401;131845;112709;4.9271;952;154;139;4852;6993;4739;6663;122333;109082;0;0
CATALUNYA;GLOBAL;2020-12-11;2020-12-17;--;;;0.0000;0.0000;315;0.0000;5403;262;3.3037;57;9;2;188;127;167;15;5259;250;0;0
CATALUNYA;GLOBAL;2020-12-11;2020-12-17;Si;;;1612.7659;931.9148;657;17038.2978;10096;1916;6.4555;130;4;89;523;134;542;102;8318;1658;0;0
CATALUNYA;GLOBAL;2020-12-10;2020-12-16;--;;;0.0000;0.0000;299;0.0000;4853;257;3.2943;43;8;4;169;130;150;13;4699;249;0;0
CATALUNYA;GLOBAL;2020-12-10;2020-12-16;Si;;;1571.6312;946.0992;667;15533.3333;9373;1578;7.0909;126;3;96;545;122;556;88;7748;1334;0;0
CATALUNYA;GLOBAL;2020-12-10;2020-12-16;No;375.279;1.56203;240.2514;149.4107;11561;3157.7357;132478;111859;4.7934;917;147;150;4814;6747;4666;6410;122628;108442;0;0
CATALUNYA;GLOBAL;2020-12-09;2020-12-15;No;354.546;1.5376;230.5844;147.9245;11446;3101.5951;128807;111186;4.7874;906;157;152;4803;6643;4565;6309;119028;108109;0;0
CATALUNYA;GLOBAL;2020-12-09;2020-12-15;--;;;0.0000;0.0000;283;0.0000;4458;256;3.4823;39;9;4;152;131;137;22;4315;251;0;0
CATALUNYA;GLOBAL;2020-12-09;2020-12-15;Si;;;1482.2695;904.9645;638;15043.9716;9106;1500;7.3043;120;3;106;490;148;523;120;7567;1236;0;0
CATALUNYA;GLOBAL;2020-12-08;2020-12-14;Si;;;1354.6099;709.2198;500;12550.3546;7490;1358;6.9492;119;1;106;363;137;396;109;6188;1079;0;0
CATALUNYA;GLOBAL;2020-12-08;2020-12-14;No;317.797;1.43828;220.9563;126.3161;9774;2584.7509;106399;93602;4.8651;849;139;153;4051;5723;3797;5419;98243;91186;0;0
CATALUNYA;GLOBAL;2020-12-08;2020-12-14;--;;;0.0000;0.0000;232;0.0000;3682;208;3.3201;43;8;5;120;112;106;19;3561;204;0;0
CATALUNYA;GLOBAL;2020-12-07;2020-12-13;--;;;0.0000;0.0000;216;0.0000;3521;198;3.3408;43;8;6;115;101;103;17;3399;193;0;0
CATALUNYA;GLOBAL;2020-12-07;2020-12-13;Si;;;1331.9148;770.2127;543;12771.6312;7744;1260;7.2208;113;0;105;405;138;423;113;6418;1005;0;0
CATALUNYA;GLOBAL;2020-12-07;2020-12-13;No;287.055;1.36981;209.5576;113.1856;8758;2447.8244;100918;88488;4.6544;807;135;163;3722;5036;3574;4771;93014;86280;0;0
CATALUNYA;GLOBAL;2020-12-06;2020-12-12;No;258.642;1.25324;206.3784;109.4248;8467;2432.8459;99992;88255;4.5405;802;131;154;3670;4797;3543;4547;92119;86054;0;0
CATALUNYA;GLOBAL;2020-12-06;2020-12-12;--;;;0.0000;0.0000;194;0.0000;3476;196;3.2741;46;8;6;108;86;99;17;3352;191;0;0
CATALUNYA;GLOBAL;2020-12-06;2020-12-12;Si;;;1351.7730;741.8439;523;12879.4326;7757;1323;6.8088;110;0;114;397;126;404;107;6435;1070;0;0
CATALUNYA;GLOBAL;2020-12-05;2020-12-11;--;;;0.0000;0.0000;177;0.0000;3455;194;3.1179;41;8;6;103;74;92;18;3338;190;0;0
CATALUNYA;GLOBAL;2020-12-05;2020-12-11;Si;;;1346.0992;697.8723;492;12605.6737;7606;1281;6.5906;108;0;113;379;113;387;98;6329;1030;0;0
CATALUNYA;GLOBAL;2020-12-05;2020-12-11;No;233.494;1.14523;203.8841;105.6253;8173;2402.1263;97560;88310;4.4417;822;124;152;3561;4612;3434;4383;89829;86164;0;0
CATALUNYA;GLOBAL;2020-12-04;2020-12-10;No;194.236;0.977651;198.6758;97.4575;7541;2341.1264;93869;87281;4.2184;814;125;165;3334;4207;3250;3979;86218;85151;0;0
CATALUNYA;GLOBAL;2020-12-04;2020-12-10;--;;;0.0000;0.0000;166;0.0000;3385;190;3.2716;40;7;6;107;59;95;18;3267;187;0;0
CATALUNYA;GLOBAL;2020-12-04;2020-12-10;Si;;;1394.3262;680.8510;480;12771.6312;7675;1329;6.3044;102;1;114;371;109;380;98;6541;1041;0;0
CATALUNYA;GLOBAL;2020-12-03;2020-12-09;--;;;0.0000;0.0000;167;0.0000;3550;194;3.2882;44;7;4;114;53;102;17;3431;188;0;0
CATALUNYA;GLOBAL;2020-12-03;2020-12-09;Si;;;1400.0000;625.5319;441;12731.9148;7726;1250;5.7862;104;1;116;331;110;337;102;6605;982;0;0
CATALUNYA;GLOBAL;2020-12-03;2020-12-09;No;181.843;0.942432;192.9506;90.8406;7029;2313.3147;89827;89171;3.9688;831;131;180;3204;3825;3114;3626;82681;87142;0;0
CATALUNYA;GLOBAL;2020-12-02;2020-12-08;--;;;0.0000;0.0000;170;0.0000;3585;200;3.4153;51;7;3;121;49;108;17;3466;194;0;0
CATALUNYA;GLOBAL;2020-12-02;2020-12-08;Si;;;1354.6099;577.3049;407;13045.3900;7909;1288;5.1242;101;2;110;326;81;321;73;6703;986;0;0
CATALUNYA;GLOBAL;2020-12-02;2020-12-08;No;175.131;0.944659;185.3903;82.6599;6396;2334.4578;91658;88976;3.6850;816;124;189;3012;3384;3045;3267;84293;86995;0;0
CATALUNYA;GLOBAL;2020-12-01;2020-12-07;No;194.131;0.980057;198.0814;94.6401;7323;2748.5070;108056;104616;3.6154;853;137;203;3473;3850;3555;3736;99323;102342;0;0
CATALUNYA;GLOBAL;2020-12-01;2020-12-07;--;;;0.0000;0.0000;206;0.0000;4148;233;3.5250;48;6;1;147;59;130;19;4000;227;0;0
CATALUNYA;GLOBAL;2020-12-01;2020-12-07;Si;;;1537.5886;645.3900;455;15300.7092;9433;1354;5.0806;103;2;114;360;95;370;90;7969;1085;0;0
CATALUNYA;GLOBAL;2020-11-30;2020-12-06;--;;;0.0000;0.0000;207;0.0000;4080;238;3.5096;50;6;1;142;65;122;24;3927;233;0;0
CATALUNYA;GLOBAL;2020-11-30;2020-12-06;Si;;;1439.7163;561.7021;396;15215.6028;9420;1307;4.7043;99;3;123;309;87;338;86;7952;1061;0;0
CATALUNYA;GLOBAL;2020-11-30;2020-12-06;No;198.397;0.985078;201.4027;96.3719;7457;2777.9989;110549;104405;3.6193;869;139;207;3522;3935;3543;3831;101618;102121;0;0
CATALUNYA;GLOBAL;2020-11-29;2020-12-05;No;201.294;0.995372;202.2299;96.9535;7502;2775.3366;111189;103559;3.6247;875;144;225;3544;3958;3540;3837;102218;101303;0;0
CATALUNYA;GLOBAL;2020-11-29;2020-12-05;--;;;0.0000;0.0000;207;0.0000;4144;239;3.4581;47;7;1;140;67;121;25;3988;234;0;0
CATALUNYA;GLOBAL;2020-11-29;2020-12-05;Si;;;1438.2978;609.9290;430;15092.1985;9393;1247;4.9344;102;3;118;326;104;341;99;7914;1003;0;0
CATALUNYA;GLOBAL;2020-11-28;2020-12-04;Si;;;1470.9219;648.2269;457;15207.0921;9403;1318;5.3896;110;3;131;350;107;374;106;7828;1078;0;0
CATALUNYA;GLOBAL;2020-11-28;2020-12-04;No;205.19;1.00807;203.5481;98.2588;7603;2742.8077;112963;99268;3.7150;846;140;233;3598;4005;3605;3864;103939;97112;0;0
CATALUNYA;GLOBAL;2020-11-28;2020-12-04;--;;;0.0000;0.0000;227;0.0000;4048;234;3.8499;48;7;2;154;73;133;26;3901;229;0;0
CATALUNYA;GLOBAL;2020-11-27;2020-12-03;--;;;0.0000;0.0000;224;0.0000;3965;222;3.7577;46;8;3;150;74;127;25;3828;217;0;0
CATALUNYA;GLOBAL;2020-11-27;2020-12-03;Si;;;1581.5602;713.4751;503;15218.4397;9556;1173;6.0025;112;3;128;394;109;423;106;7832;981;0;0
CATALUNYA;GLOBAL;2020-11-27;2020-12-03;No;211.654;1.02102;207.2959;101.2183;7832;2646.9397;114599;90214;3.9467;828;132;234;3792;4040;3782;3865;105516;88240;0;0
CATALUNYA;GLOBAL;2020-11-26;2020-12-02;No;213.979;1.01503;210.8112;102.1100;7901;2520.3393;116944;78073;4.1873;825;140;225;3831;4070;3876;3828;107713;76273;0;0
CATALUNYA;GLOBAL;2020-11-26;2020-12-02;--;;;0.0000;0.0000;246;0.0000;3764;211;4.5277;45;7;3;173;73;150;24;3637;206;0;0
CATALUNYA;GLOBAL;2020-11-26;2020-12-02;Si;;;1670.9219;774.4680;546;14431.2056;9055;1119;6.4725;110;4;127;409;137;431;109;7429;914;0;0
CATALUNYA;GLOBAL;2020-11-25;2020-12-01;--;;;0.0000;0.0000;255;0.0000;3645;192;4.5320;42;6;3;174;81;147;21;3519;188;0;0
CATALUNYA;GLOBAL;2020-11-25;2020-12-01;Si;;;1744.6808;777.3049;548;13601.4184;8594;995;7.9525;109;4;142;403;145;504;119;7000;834;0;0
CATALUNYA;GLOBAL;2020-11-25;2020-12-01;No;217.109;0.997644;217.6220;102.7304;7949;2418.7590;117126;70031;4.3244;849;148;225;3883;4066;3880;3761;108320;68376;0;0
CATALUNYA;GLOBAL;2020-11-24;2020-11-30;No;221.31;0.971982;227.6895;103.4412;8004;2363.6524;119385;63508;4.4747;885;162;208;3960;4044;3952;3764;110521;61915;0;0
CATALUNYA;GLOBAL;2020-11-24;2020-11-30;--;;;0.0000;0.0000;250;0.0000;3569;190;4.5942;42;9;3;171;79;145;22;3450;185;0;0
CATALUNYA;GLOBAL;2020-11-24;2020-11-30;Si;;;1842.5531;892.1985;629;13805.6737;8696;1037;7.8834;106;5;131;490;139;508;114;7020;870;0;0
CATALUNYA;GLOBAL;2020-11-23;2020-11-29;--;;;0.0000;0.0000;258;0.0000;3579;208;4.7113;46;7;2;177;81;153;20;3472;200;0;0
CATALUNYA;GLOBAL;2020-11-23;2020-11-29;Si;;;1876.5957;878.0141;619;13965.9574;8735;1111;7.4247;102;4;126;483;136;482;107;7007;926;0;0
CATALUNYA;GLOBAL;2020-11-23;2020-11-29;No;228.547;0.948732;240.8975;105.0308;8127;2357.8109;120975;61466;4.6044;916;166;214;4095;4032;4149;3768;112066;59880;0;0
CATALUNYA;GLOBAL;2020-11-22;2020-11-28;--;;;0.0000;0.0000;264;0.0000;3574;218;4.8383;52;8;3;181;83;157;21;3469;210;0;0
CATALUNYA;GLOBAL;2020-11-22;2020-11-28;Si;;;1842.5531;828.3687;584;14012.7659;8721;1158;7.2201;99;4;123;461;123;476;98;6997;953;0;0
CATALUNYA;GLOBAL;2020-11-22;2020-11-28;No;223.654;0.91954;243.2238;105.2763;8146;2349.1650;120590;61182;4.6291;936;170;210;4130;4016;4170;3761;111750;59580;0;0
CATALUNYA;GLOBAL;2020-11-21;2020-11-27;No;215.857;0.870963;247.8376;105.2893;8147;2290.8404;118054;59205;4.7392;957;185;223;4154;3993;4178;3728;109210;57612;0;0
CATALUNYA;GLOBAL;2020-11-21;2020-11-27;--;;;0.0000;0.0000;265;0.0000;3612;215;4.9838;51;11;2;183;82;163;22;3505;207;0;0
CATALUNYA;GLOBAL;2020-11-21;2020-11-27;Si;;;1870.9219;822.6950;580;13870.9219;8683;1096;6.9873;94;5;110;452;128;456;96;7016;884;0;0
CATALUNYA;GLOBAL;2020-11-20;2020-11-26;--;;;0.0000;0.0000;286;0.0000;3640;225;5.4798;57;12;2;197;89;179;26;3525;216;0;0
CATALUNYA;GLOBAL;2020-11-20;2020-11-26;Si;;;1947.5177;868.0851;612;13981.5602;8763;1094;7.0670;95;4;108;485;127;475;91;7116;893;0;0
CATALUNYA;GLOBAL;2020-11-20;2020-11-26;No;212.053;0.819422;258.7839;106.0776;8208;2248.5799;117923;56066;4.9498;1002;187;235;4203;4005;4278;3813;108991;54469;0;0
CATALUNYA;GLOBAL;2020-11-19;2020-11-25;No;216.891;0.794999;272.8191;108.7011;8411;2200.4779;116428;53839;5.3010;1025;184;235;4398;4013;4522;3941;107429;52219;0;0
CATALUNYA;GLOBAL;2020-11-19;2020-11-25;--;;;0.0000;0.0000;270;0.0000;3681;227;4.8929;64;12;2;173;97;157;28;3561;220;0;0
CATALUNYA;GLOBAL;2020-11-19;2020-11-25;Si;;;2008.5106;896.4539;632;15046.8085;9497;1111;7.2327;103;4;110;517;115;523;92;7593;910;0;0
CATALUNYA;GLOBAL;2020-11-18;2020-11-24;--;;;0.0000;0.0000;268;0.0000;3749;230;4.9662;66;12;2;176;92;164;27;3624;222;0;0
CATALUNYA;GLOBAL;2020-11-18;2020-11-24;Si;;;2086.5248;967.3758;682;16008.5106;10168;1118;6.3424;99;4;106;557;125;476;99;8145;921;0;0
CATALUNYA;GLOBAL;2020-11-18;2020-11-24;No;228.705;0.789601;289.6457;114.8916;8890;2141.6881;115401;50317;5.8391;1050;179;240;4768;4122;4945;4093;106055;48728;0;0
CATALUNYA;GLOBAL;2020-11-17;2020-11-23;--;;;0.0000;0.0000;276;0.0000;3791;226;5.1981;65;9;3;182;94;175;27;3667;219;0;0
CATALUNYA;GLOBAL;2020-11-17;2020-11-23;Si;;;2191.4893;950.3546;670;15977.3049;10135;1129;7.1042;98;4;125;545;125;539;104;8132;919;0;0
CATALUNYA;GLOBAL;2020-11-17;2020-11-23;No;245.65;0.790837;310.6208;124.2483;9614;2144.3374;117914;48009;6.3614;1077;175;262;5253;4361;5516;4333;108328;46496;0;0
CATALUNYA;GLOBAL;2020-11-16;2020-11-22;No;268.042;0.79398;337.5926;135.8667;10513;2176.0780;120667;47712;6.7757;1112;181;277;5723;4790;5914;4729;110897;46179;0;0
CATALUNYA;GLOBAL;2020-11-16;2020-11-22;--;;;0.0000;0.0000;295;0.0000;3898;228;5.4514;65;10;3;201;94;188;30;3775;224;0;0
CATALUNYA;GLOBAL;2020-11-16;2020-11-22;Si;;;2276.5957;998.5815;704;16018.4397;10306;987;7.5287;127;6;130;570;134;574;109;8272;800;0;0
CATALUNYA;GLOBAL;2020-11-15;2020-11-21;--;;;0.0000;0.0000;297;0.0000;3867;223;5.5009;65;8;2;204;93;190;28;3744;219;0;0
CATALUNYA;GLOBAL;2020-11-15;2020-11-21;Si;;;2302.1276;1014.1843;715;15988.6524;10354;918;7.6872;132;6;136;580;135;586;112;8329;751;0;0
CATALUNYA;GLOBAL;2020-11-15;2020-11-21;No;274.179;0.797806;343.6667;137.9474;10674;2192.3618;121584;48055;6.8390;1129;192;281;5762;4912;5972;4853;111745;46538;0;0
CATALUNYA;GLOBAL;2020-11-14;2020-11-20;No;285.952;0.804909;355.2593;142.5483;11030;2222.7067;123297;48690;6.9848;1176;194;279;5971;5059;6215;4999;113391;47158;0;0
CATALUNYA;GLOBAL;2020-11-14;2020-11-20;--;;;0.0000;0.0000;299;0.0000;3794;230;5.3998;63;7;3;208;91;185;25;3664;225;0;0
CATALUNYA;GLOBAL;2020-11-14;2020-11-20;Si;;;2443.9716;1048.2269;739;16371.6312;10611;931;7.6775;133;6;144;610;129;611;105;8565;761;0;0
CATALUNYA;GLOBAL;2020-11-13;2020-11-19;--;;;0.0000;0.0000;320;0.0000;3708;250;5.5948;69;9;3;210;110;181;33;3582;243;0;0
CATALUNYA;GLOBAL;2020-11-13;2020-11-19;Si;;;2445.3900;1079.4326;761;16670.9219;10743;1010;7.7240;142;7;155;599;162;602;130;8641;836;0;0
CATALUNYA;GLOBAL;2020-11-13;2020-11-19;No;305.794;0.798755;382.8384;152.7063;11816;2298.6333;127685;50177;7.2112;1252;211;275;6465;5351;6672;5319;117710;48574;0;0
CATALUNYA;GLOBAL;2020-11-12;2020-11-18;No;324.937;0.788544;412.0718;164.1179;12699;2345.0423;129879;51574;7.5456;1313;230;293;6995;5704;7131;5694;120052;49915;0;0
CATALUNYA;GLOBAL;2020-11-12;2020-11-18;--;;;0.0000;0.0000;331;0.0000;3539;264;6.0490;63;7;3;223;108;187;35;3418;252;0;0
CATALUNYA;GLOBAL;2020-11-12;2020-11-18;Si;;;2517.7304;1112.0567;784;16512.0567;10571;1070;8.0430;148;8;157;625;159;626;138;8607;892;0;0
